851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
168.84901,37.158,77.754
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
171.015,34.974003,75.654
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
851.47,240.44,21.01
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,98.361,86.16
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,276.87,-49.03
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
175.344,109.29,-214.35301
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
858.68,291.44,7.0
