490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
490.68,488.17,-28.02
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
469.03,488.17,-140.1
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
138.543,96.177,-189.13501
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
192.66301,111.477005,-212.25002
192.66301,111.477005,-212.25002
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
461.81,495.45,-273.19
483.46,480.88,-343.24
101.74201,65.574005,-138.699
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
483.46,480.88,-343.24
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
512.32,495.45,-399.28
562.83,488.17,-427.3
