562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
562.83,123.86,266.19
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
577.26,94.72,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
570.05,123.86,266.19
0.0,0.0,0.0
570.05,123.86,266.19
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
562.83,123.86,259.18
570.05,123.86,252.18
570.05,123.86,252.18
570.05,123.86,252.18
570.05,123.86,252.18
570.05,123.86,252.18
570.05,123.86,252.18
570.05,123.86,252.18
